"","Region","Year","DOY","Grade_pass","Altitude_Source","Filename","Rep.class","Corrected_height_m","Pixel_length","Width.5.proc.m","Width.10.proc.m","Width.15.proc.m","Width.20.proc.m","Width.25.proc.m","Width.30.proc.m","Width.35.proc.m","Width.40.proc.m","Width.45.proc.m","Width.50.proc.m","Width.55.proc.m","Width.60.proc.m","Width.65.proc.m","Width.70.proc.m","Width.75.proc.m","Width.80.proc.m","Width.85.proc.m","Width.90.proc.m","Width.95.proc.m","Total.length.m","Volume.m3"
"2317","HI",2022,66,"Y","S_Alt","2022.03.07.30.02","Calf",35.28726815,0.160640559,0.412744083090567,0.576772672032308,0.728924890433368,0.954325894093427,1.01546380747218,1.12144344884572,1.16245367938452,1.24262187514387,1.24470670417229,1.20683158146182,1.07055811180793,0.914938133123721,0.727663241559644,0.536955001992329,0.472207533618065,0.427205979824498,0.284394352713507,0.2654211598264,0.739217548641069,5.6685664811989,3.07407993314642
"2318","HI",2022,66,"Y","S_Alt","2022.03.07.30.03","Mother",37.05546184,0.319736146,0.888910776056688,1.43030300632186,1.63043800201332,1.63757268993512,2.15382698273141,2.25559497654609,2.30283235531393,2.35198968704735,2.25259626941568,2.18374733692845,2.02515988498367,1.8548676025534,1.59233981717475,1.22115157826326,0.919189038013587,0.684435525514503,0.398298663602844,0.36860475326915,1.70461356761469,11.8479705569717,24.4905759288351
"2319","HI",2022,66,"Y","S_Alt","2022.03.07.30.04","Calf",39.91801566,0.118799165,0.368759283847026,0.490186431005555,0.599577782934289,0.778965467066125,0.762011676210662,0.88787886416938,0.907186931686788,0.872596185238711,0.85477345812261,0.80203842932551,0.731986850178688,0.646504900185724,0.52216771539575,0.427111247977402,0.308009922743999,0.240485790120725,0.198508261400449,0.282751023868413,0.862910970626616,4.74222692886492,1.3715027249276
"2320","HI",2022,66,"Y","S_Alt","2022.03.07.31.01","Mother",41.74565024,0.29399185,1.03349719024928,1.46086302398159,1.66577493226313,1.76653576099713,2.24313238563363,2.20604648363852,2.24754650031259,2.24194169649754,2.30989282264308,2.195352745695,2.06916872386024,1.86426371416508,1.66199131229688,1.33996637403271,0.968211854241641,0.643891673692907,0.43087966349774,0.34795396441218,1.36721818466626,12.2728809435105,26.1970902925317
"2322","HI",2022,66,"Y","S_Alt","2022.03.07.32.01","Mother",38.25736848,0.338612661,1.02264203430413,1.4040391732879,1.61655590138478,1.67192875073648,2.12661073344022,2.2016888373099,2.27137943496786,2.41534003789759,2.52025273404135,2.38728961513198,2.30755477606884,2.04906849502023,1.69937448535374,1.40765783378562,1.04684387177374,0.71757531255419,0.345003488284953,0.325939258830553,1.54247764628071,12.9544293438703,29.8148048575169
"2323","HI",2022,66,"Y","S_Alt","2022.03.07.32.02","Calf",37.91722262,0.164851919,0.509458807626803,0.733833282361289,0.821371027336063,1.01899228231182,1.09948206641228,1.13949013592185,1.23099907334114,1.24215410183622,1.25673546441292,1.20454178843488,1.06578746048557,0.949624464736576,0.797317698241607,0.65553486059962,0.488915163869591,0.34798137571561,0.264846943812697,0.438632197967623,1.05946535027217,6.25072691205721,3.67160432565103
"2324","HI",2022,66,"Y","S_Alt","2022.03.07.34.01","Mother",42.35041401,0.28309403,0.974470307517117,1.54190124327263,1.76047596622538,1.82066177543135,2.01199510685582,2.07885255637935,2.14013917691016,2.22665656066259,2.31088863030921,2.2710663325686,2.15326788893787,1.90059092498057,1.66473968192056,1.38125337596275,1.09175019969618,0.787879478112069,0.489090511790588,0.343115577890685,0.667045294338987,11.9891493742594,25.9735166032922
"2325","HI",2022,66,"Y","S_Alt","2022.03.07.34.02","Calf",35.09315984,0.171179971,0.466906856161998,0.69641514498179,0.795622576355087,0.971283922266206,1.05386730030931,1.11854882130486,1.17397451209694,1.26420218827503,1.24495437830692,1.1100282185503,1.02801492395547,0.926919878897457,0.824633630581626,0.744896136111261,0.702077833451876,0.387903150945758,0.289740166048747,0.28081504699697,0.770687516690545,6.00724608370956,3.52688650192012
"2326","HI",2022,66,"Y","S_Alt","2022.03.07.35.01","Mother",40.51726148,0.319017337,1.07123818478952,1.58419902826161,1.75357249940132,1.88166681449739,2.34809349914977,2.41477953193408,2.44999781921562,2.53800824700286,2.64763856442329,2.56679049940778,2.47383847488802,2.13182976358463,1.82328761776897,1.53270566168958,1.16124151077746,0.672016147648093,0.56704954399604,0.39104529485527,0.97687909526429,12.9257088598823,34.6722870494621
"2327","HI",2022,66,"Y","S_Alt","2022.03.07.35.02","Calf",39.73213068,0.156040504,0.488695425509675,0.715571021163658,0.857891124210334,1.10043695829628,1.17170616667032,1.25558145637992,1.28088939265662,1.28482356701178,1.23987905389298,1.1281022341771,1.02831559372981,0.941928334043189,0.781187797538752,0.617137053536189,0.470382290134076,0.372262191021909,0.325475804060453,0.523352974252311,1.26979497106651,6.19982169630106,3.76416079959044
"2328","HI",2022,66,"Y","S_Alt","2022.03.07.37.01","Mother",39.83597255,0.307478698,0.985675023770335,1.54491558767142,1.76892027467744,1.87954641587165,2.30726235373031,2.26039812626317,2.3129518711074,2.36585745533231,2.42235026378161,2.37152665699407,2.22427374303782,2.03132021832304,1.71669882884207,1.37050123721313,1.02411006337224,0.774592127539275,0.445688436310788,0.384430628518667,0.981963021171962,12.2487129732377,28.9833593104006
"2329","HI",2022,66,"Y","S_Alt","2022.03.07.37.02","Calf",39.09242339,0.146049759,0.414073456585145,0.561856229253821,0.750402047682305,0.973450769029776,1.01000967502335,1.02755075253578,1.07351332782585,1.11109535672673,1.12409610962912,1.04428315709596,0.916293780592062,0.821190491338277,0.760125509509352,0.617940730803229,0.411790367196686,0.276540238804253,0.264653556061881,0.240952565424393,0.767081337902275,5.70943901483546,2.66825625858539
"2330","HI",2022,66,"Y","S_Alt","2022.03.07.37.03","Mother",39.40880227,0.315646029,1.02204132728633,1.45717366210501,1.64984431865377,1.77538490857194,2.21064007160104,2.15796498708488,2.18275785537429,2.40118226734283,2.42409771220907,2.44103316300385,2.3078067485761,2.11728771344026,1.83341047868033,1.52470458174107,1.12939684741539,0.706642290132561,0.447652382338125,0.41292408802796,1.72156367073659,12.4392319441717,29.683234237506
"2331","HI",2022,66,"Y","S_Alt","2022.03.07.37.04","Calf",39.23464069,0.166615492,0.566746327437376,0.756861212523088,0.915716905619177,1.13902768912768,1.19533906234217,1.26935990143247,1.38141084650781,1.3654704045934,1.36212500889926,1.33383926670817,1.17221041660349,1.02167032718544,0.846469503258047,0.681145690668198,0.54354974077936,0.42268156786787,0.224444424918989,0.382208611083728,1.22388187464252,6.53709896200757,4.59142769720771
"2332","HI",2022,66,"Y","S_Alt","2022.03.07.38.01","Mother",40.55033916,0.331360383,0.923210458966201,1.43103302914049,1.67334605205089,1.80283997143601,2.40846495698455,2.54663773427442,2.43453639644495,2.51109888090321,2.49398287656828,2.42503835474713,2.29503747521249,2.08936204024559,1.73140787510355,1.46929422034076,1.0691915371393,0.836529162093655,0.502440510160661,0.500807056000372,1.4650606993843,13.4367759148375,34.0109980587737
"2333","HI",2022,66,"Y","S_Alt","2022.03.07.38.02","Calf",39.26942596,0.122917346,0.397791320151585,0.583620737405034,0.725666450327348,0.842313498415823,0.824005364607819,0.875397592502472,0.911248996830741,0.907881434854436,0.894320638286457,0.82441446604565,0.782228466639537,0.729711459582592,0.651389440962163,0.501527335992086,0.422774514123581,0.312479457189281,0.224922060373216,0.34511976971764,0.829443405707415,4.8268936179467,1.65608863023298
"2334","HI",2022,67,"Y","S_Alt","2022.03.08.39.01","Mother",37.75660262,0.313121474,0.802634693701099,1.28524155921227,1.48799678851409,1.60388427725996,2.11575548394874,2.00814556775104,2.03552535238387,2.06378616613796,2.08387147724298,2.06371546225642,1.90506839399143,1.63008698324741,1.41603055570602,1.10232351904048,0.767937027418833,0.547172075502031,0.34513818042889,0.346915887631666,1.34249245401803,11.8224030656067,20.2739463064782
"2335","HI",2022,67,"Y","S_Alt","2022.03.08.39.02","Calf",38.42096539,0.145044377,0.408680708293215,0.610474742901777,0.680248792507489,0.881282040985661,0.904094152844559,1.0014715392125,1.03289810114167,1.06764230986505,1.06240653037573,0.987954379803582,0.89768869709224,0.752126981890537,0.65292186055305,0.502383335334028,0.390329969614401,0.285824752233037,0.247595644037731,0.231749662919017,0.942713700816908,5.57274498873111,2.28489241342425
"2336","HI",2022,67,"Y","S_Alt","2022.03.08.40.01","Mother",41.00724811,0.332101898,0.89731968983138,1.4067590164469,1.6097025412434,1.65984433516706,2.28249629019569,2.23095080420994,2.32865403927684,2.46470335544451,2.52209000912007,2.47440246941339,2.36669962085372,2.12411655308262,1.78301579894409,1.43446754731921,1.0875777850797,0.671997686146054,0.43994695904267,0.40966255372542,1.45374926145361,13.6185849290879,32.8626492406836
"2337","HI",2022,67,"Y","S_Alt","2022.03.08.40.02","Calf",40.99035016,0.160178377,0.478690772051933,0.659289706064217,0.812482622962667,1.06672262363528,1.04186604903633,1.12699506837903,1.17342279799677,1.16525528558362,1.15921666887119,1.08045415543031,0.960158791380816,0.819173147533767,0.704560296590092,0.588090585330568,0.41844785835882,0.308377528456864,0.236964590147528,0.514271383744314,1.33509613998149,6.56576776129049,3.34162327737886
"2338","HI",2022,67,"Y","S_Alt","2022.03.08.41.01","Mother",37.54265064,0.330203562,0.965770920254793,1.43163831776234,1.62983636914537,1.86223779818252,2.23477524765344,2.18983492715185,2.23164248074642,2.46574995589012,2.44785269783425,2.34638454919932,2.20547773313594,2.04709307218319,1.79658503181334,1.52572907227802,1.15368076713465,0.780749134915451,0.54171766420515,0.412207303398071,1.29283984482488,12.3967169682496,29.6363806076022
"2339","HI",2022,67,"Y","S_Alt","2022.03.08.41.02","Calf",32.80714088,0.156629027,0.422959875997895,0.586446311918083,0.663834130911734,0.894809878733127,0.896411970372662,0.939248628656761,0.971439867374103,0.961149984120226,0.929484086660407,0.866755006209414,0.774888413559907,0.671111328736209,0.551563461881067,0.457274355942452,0.3727945789902,0.291527201191342,0.230148024137326,0.291513279727408,0.970774103917862,5.13855055468632,1.79408306297174
"2342","HI",2022,67,"Y","S_Alt","2022.03.08.43.01","Mother",36.44703186,0.347230619,0.939308600943206,1.5256540870233,1.75158300121666,1.84724569400809,2.31150380106691,2.29358219886641,2.61421231749302,2.73062638290965,2.65089470345774,2.59204667471398,2.49682861862203,2.33908891064344,1.98062906750628,1.69304594404385,1.29361055573812,0.8159783864264,0.515765645922183,0.492786082008187,2.40623155046475,12.6555254334605,36.0797884147096
"2343","HI",2022,67,"Y","S_Alt","2022.03.08.43.02","Calf",38.81307973,0.116660541,0.353781457552936,0.492930334982643,0.607813400607994,0.798485543893743,0.787501505523483,0.819215394773115,0.825839775555124,0.852799179059747,0.846362319906695,0.790196675125465,0.701273317995443,0.6049875741512,0.548183410756773,0.453223263285435,0.34919315698902,0.268761697867779,0.218022014979377,0.322569309760917,0.864648856901557,4.52795487917793,1.28027449618012
"2344","HI",2022,67,"Y","S_Alt","2022.03.08.44.01","Mother",37.81000636,0.319213229,0.901485174497535,1.35845072677927,1.62354225433134,1.86611058593645,2.17722507509693,2.1935664003904,2.36850342458656,2.33664224398571,2.29030353338548,2.10997476414931,1.91178467152205,1.73144478149075,1.50605621602478,1.23767352693519,0.986772242577619,0.661171949565496,0.492176205453563,0.385492550147207,1.35497365823148,12.0694542186861,24.800363835543
"2345","HI",2022,67,"Y","S_Alt","2022.03.08.44.02","Calf",38.3850306,0.13974947,0.30827657717282,0.53701529032427,0.657371508553683,0.91430333658578,0.914094308533379,0.985571313886887,1.06246482128969,1.03426599043866,0.997069263821572,0.939084817928799,0.837465935340701,0.74298165621865,0.606471659164323,0.521001228234328,0.379449643434607,0.319970321998622,0.198811993740796,0.322003728198904,1.02410724297029,5.36428768228378,2.0805709261873
"2346","HI",2022,67,"Y","S_Alt","2022.03.08.44.04","Mother",37.71121291,0.321378263,0.751383313303219,1.31198808046608,1.65579804427499,1.74626513042263,2.30766910333359,2.25352788970828,2.28073427987527,2.42545122184474,2.40746353448046,2.37447544929731,2.21540987785108,1.90114263499933,1.62143212220792,1.23946576267036,0.886674388397747,0.525101262087583,0.42568713583284,0.444263167799963,2.38296197772185,12.119564100639,26.5821205434326
"2347","HI",2022,67,"Y","S_Alt","2022.03.08.45.01","Calf",36.8392867,0.145415175,0.421762418678996,0.64541805054858,0.735056454027872,0.939600017329725,0.958607107349158,0.986320761619164,1.01949193222509,1.04474592178664,1.04532965116737,1.01071624564408,0.91435530339865,0.759145437794283,0.630613092733628,0.498221479359086,0.361411140817607,0.307524350254082,0.260913551836714,0.193889631029908,0.899406929819113,5.35699132235567,2.24531290129508
"2348","HI",2022,67,"Y","S_Alt","2022.03.08.46.01","Mother",38.9982103,0.333277963,1.02435399989342,1.4709268011179,1.72765461024838,1.96094382495321,2.28623663139389,2.383558054647,2.37239219113516,2.41186744947751,2.27186714607184,2.11265221609854,1.74871186650837,1.42176418726373,1.22683379778758,0.964497878250016,0.711467233329972,0.504543229016776,0.447903810649812,0.447876240765677,2.00794688821433,12.9972440894296,25.4513651786594
"2349","HI",2022,67,"Y","S_Alt","2022.03.08.46.02","Calf",38.26358009,0.158169975,0.377587629684001,0.677594755082848,0.87032534051319,1.04765168817625,1.06259693213541,1.11874391174701,1.18743393913392,1.26144344643914,1.21943195073398,1.16929435190371,0.996866007020402,0.862174947086026,0.730038191403825,0.570475678306115,0.421857112709694,0.335747388566828,0.242101375102531,0.348691915060459,1.2062163293997,6.0521495062458,3.27774320829604
"2350","HI",2022,67,"Y","S_Alt","2022.03.08.47.01","Mother",34.62009162,0.341604691,0.93971482093399,1.47072009045748,1.70317031147905,1.67667292415179,2.26092239460963,2.42093239735223,2.55710554627036,2.61857873015699,2.61895976211258,2.53834393619834,2.41486255101448,2.21925867641251,1.8984762936169,1.49270295490959,1.05249116022874,0.683100371153858,0.516609056688277,0.423954416695509,1.19733262364221,11.8263857002418,31.101957091248
"2351","HI",2022,67,"Y","S_Alt","2022.03.08.47.02","Calf",33.31059882,0.142144838,0.33796119300275,0.486009144500189,0.641298091747236,0.862637412066122,0.873901938548162,0.987878190679146,0.99530682989242,1.01957982658502,1.01722134722459,0.977248631050559,0.88885341461261,0.757691017891802,0.630932711837836,0.502218953220352,0.379342170066134,0.290005462910925,0.233463428680012,0.428544343594661,1.02548372895343,4.73492967295189,1.82040039727775
"2352","HI",2022,67,"Y","S_Alt","2022.03.08.48.01","Mother",37.38242976,0.345295289,0.990307817820526,1.43961593831583,1.64863151523024,1.82690056742932,2.21831862891646,2.35883991620515,2.44704044884926,2.56382535554016,2.58711251788951,2.5508472095995,2.39597294387946,2.06816565065347,1.71544402454728,1.31658956398506,0.910679637462268,0.578849988230746,0.334612164239583,0.34849731886459,1.65060384893546,12.9079768875014,31.5472630238573
"2353","HI",2022,67,"Y","S_Alt","2022.03.08.48.02","Calf",33.84538963,0.135928279,0.300591909342193,0.458895661217228,0.574639027227546,0.705389380828175,0.782867964114085,0.869421178272445,0.908579643793936,0.929779199743804,0.916950619382078,0.850420543705873,0.757693615925881,0.635842592169294,0.512100731764228,0.440073904649245,0.340509984007386,0.266275976655715,0.221991799767944,0.310087481576778,0.942360665480969,4.60054556449035,1.36997172340763
"2354","HI",2022,67,"Y","S_Alt","2022.03.08.49.01","Mother",35.85921058,0.378929484,1.08792882303925,1.63754600213537,1.99479848760025,2.12938969108882,2.41890653942338,2.66875065769852,2.75030426757232,2.74938355883322,2.75680016514327,2.68846675434749,2.44600419728231,2.27236574627811,1.95211444029341,1.61306472168507,1.1765843272673,0.892490260237425,0.507857269216716,0.527276869997168,1.56172683105033,13.5881121617267,41.3879825912269
"2355","HI",2022,67,"Y","S_Alt","2022.03.08.49.02","Calf",36.82968845,0.158429208,0.442424403902216,0.62591665293887,0.730980700674854,1.02730404638668,1.0305864258711,1.1987498523134,1.22894032718085,1.21175730826157,1.08750247116468,1.01296030593643,0.893674142705822,0.772648899685229,0.64034318651259,0.506145714681716,0.363399653678298,0.304835127586904,0.204584140887003,0.479126355897238,1.07432742701593,5.83489837202025,2.78798579166589
"2356","HI",2022,67,"Y","S_Alt","2022.03.08.50.01","Mother",35.47272863,0.355906639,0.832758864731955,1.43846398392122,1.7591270773478,1.80112873194323,2.22463964879501,2.26968289454371,2.4905454407267,2.67882094626877,2.76122419710467,2.75196891418051,2.6006149153584,2.32720149118178,2.06349963184286,1.67752101191271,1.24471179403371,0.811723675143451,0.547386078769386,0.367669397888095,1.66649309094964,12.6249796228624,36.1852848384022
"2357","HI",2022,67,"Y","S_Alt","2022.03.08.50.02","Calf",35.42100121,0.157978993,0.386043871505744,0.570183962770671,0.665908781434663,0.942586290982801,0.937448751464359,1.03389077657799,1.06530873430929,1.06527168748685,1.02409935428619,0.96534860181099,0.869306563189763,0.731725067178046,0.5984684811781,0.497893130752987,0.359799826831785,0.29700741185385,0.221708286530708,0.472841427189587,1.12408051682273,5.59577410220758,2.25776199291079
"2358","HI",2022,67,"Y","S_Alt","2022.03.08.51.01","Mother",36.76999993,0.373130376,1.04533794495364,1.57833509091505,1.76235189647099,1.95695626714004,2.51050849875868,2.5410286680129,2.53009413909317,2.76523700391178,2.81625280647913,2.70329115886598,2.6108981377307,2.44688567272825,1.93583096933996,1.62766490394322,1.2488546700433,0.902210768921059,0.533815818731294,0.388917855715037,1.53638705981688,13.7200038994009,41.6752224707603
"2359","HI",2022,67,"Y","S_Alt","2022.03.08.51.02","Calf",36.60094553,0.148516285,0.375191603514785,0.566104846198199,0.708757374612917,0.965574897677357,0.994868154496195,1.08265981330523,1.13208498778506,1.19685878138923,1.1357490334619,1.11396269397019,1.00552891260818,0.892354026759273,0.741954195283261,0.587250995815037,0.415291140788544,0.327729596700683,0.255333767038195,0.293916383812615,0.932606800697639,5.43583645760296,2.70177626643234
"2360","HI",2022,67,"Y","S_Alt","2022.03.08.52.01","Mother",41.85995285,0.316592244,0.812130426103701,1.42091116937178,1.78352768014354,1.87144772078382,2.29418513956237,2.36249923471546,2.35408611642648,2.44196955223595,2.49693544489797,2.47258317108472,2.25284495087751,2.0161527621707,1.81640586988414,1.48713115305731,1.130433506131,0.775566462274306,0.507912049531592,0.478438401672182,1.98893724606074,13.2525364065157,32.8437599655021
"2361","HI",2022,67,"Y","S_Alt","2022.03.08.52.02","Calf",39.38758906,0.158675654,0.420827963889193,0.703056905998868,0.87133892439815,1.14289822560377,1.16134348907189,1.1635132593758,1.26347298353385,1.27351461673939,1.25013085189953,1.1619562582576,1.04539428620165,0.910903644649184,0.731437687694667,0.564932134947364,0.393972134260845,0.272470230179666,0.345217174943342,0.614697150320361,1.38223693450318,6.24985145357875,3.65178560456433
"2362","HI",2022,68,"Y","S_Alt","2022.03.09.53.01","Mother",33.47,0.390670846,0.93993640345243,1.35988133923257,1.65250342430863,1.7503990440924,2.20001303011161,2.21927988180673,2.24794399490165,2.26814354530395,2.35686939433479,2.26151152850329,2.16089927061781,1.88735637402672,1.6374223395829,1.38682031198001,1.15376025671681,0.781764267894808,0.470075925469158,0.353479568202702,1.19533484079943,13.07575321562,28.857371869968
"2363","HI",2022,68,"Y","S_Alt","2022.03.09.53.02","Calf",32.11,0.199481815,0.531182519707367,0.74426522347321,0.823107739464105,1.0332532654193,1.12142084570682,1.18519129406554,1.25362827920432,1.26463408526733,1.21875510492755,1.1856424294112,1.04214599410503,0.92323772357597,0.810294640275308,0.621618926288972,0.468650975022878,0.330179411099217,0.249464672951048,0.241392392618002,1.12673502214029,6.40536107965,3.74637308366202
"2364","HI",2022,68,"Y","S_Alt","2022.03.09.54.01","Mother",37.3,0.34110456,0.997960599997817,1.54824656303869,1.83362446885122,1.92827762934461,2.28905195164791,2.42232253215111,2.56481860070788,2.62277811830812,2.65051822391567,2.58378827878085,2.38434981831919,2.13729854123382,1.91889513445732,1.4061509203074,1.08312625339967,0.608743736551623,0.457015583470964,0.38011595218888,1.78728236529614,12.723200088,33.9559629182486
"2365","HI",2022,68,"Y","S_Alt","2022.03.09.54.02","Calf",36.56,0.145171679,0.43653907639844,0.63153288690352,0.741938457523839,0.923179720359368,0.986921763128154,1.05114940019832,1.10435301671125,1.11470767636711,1.07461940823205,0.996466623398467,0.866353193792652,0.768983288812006,0.63837670068918,0.540033718174851,0.405976816005348,0.29572614509756,0.206852560461497,0.359822968367759,1.00832166740936,5.30747658424,2.31768473435986
"2370","HI",2022,68,"Y","S_Alt","2022.03.09.59.01","Mother",37.99318018,0.337347741,1.04790036026254,1.50439402042869,1.72355926687572,1.88696759307062,2.48971597736609,2.55868521034365,2.61595538640452,2.59138325739246,2.52867122108201,2.44677848529952,2.27904228473758,2.01677266616505,1.7441688766121,1.38974220089188,1.1217545270682,0.804100947737857,0.525118017557609,0.377280087904233,1.91903282808546,12.816913507129,33.5484792091312
"2371","HI",2022,68,"Y","S_Alt","2022.03.09.59.02","Calf",38.831493,0.148684839,0.40788338309587,0.581676606322736,0.69310049374333,0.939438595822305,1.06308181514832,1.06868084352721,1.10812272559419,1.09585236266801,1.08937585835246,1.0713889044762,0.983927709467692,0.888093528105485,0.806672452496998,0.670314296555406,0.531300481928479,0.354187247904028,0.238286455844779,0.38349914417525,1.44585732812126,5.77365428483463,2.88146540290548
"2372","HI",2022,68,"Y","S_Alt","2022.03.09.63.01","Mother",37.12621122,0.386248915,1.06800137150876,1.6397464450862,1.79421264822805,2.06517987161843,2.41852797434934,2.5317440857433,2.6565283006965,2.73559809788966,2.63523720747308,2.39297148045628,2.23740043081062,2.03598584067989,1.69098977162587,1.39782015206422,1.09370029130664,0.864778724517721,0.510760020640023,0.470868459735322,1.41880134902675,14.3399588017858,38.501158650408
"2373","HI",2022,68,"Y","S_Alt","2022.03.09.63.02","Calf",35.96848047,0.159714491,0.504549876311117,0.691184356140438,0.761685657824576,1.02835303997259,1.01799955504767,1.04773831864283,1.06168288530873,1.13658813110731,1.18035691991484,1.0895159769156,1.00754097278742,0.890211211727679,0.771776299740852,0.596059534719969,0.478734655380814,0.320564017651374,0.223633661327484,0.279578353542617,1.05206712511646,5.74468755030949,2.91360987892294
"2374","HI",2022,68,"Y","S_Alt","2022.03.09.64.01","Mother",41.49074269,0.295973588,0.844599474687408,1.37789939777185,1.57494575961561,1.77203763543114,2.23110581319414,2.32250764965739,2.42830686089549,2.5426597552709,2.54022580589325,2.57936632834686,2.52988713215212,2.25171462262516,1.90916804689734,1.5085580400175,1.06747064426305,0.6789960112329,0.474284080359627,0.435960420905969,2.09291008153823,12.2801639827441,31.6884812659062
"2375","HI",2022,68,"Y","S_Alt","2022.03.09.64.02","Calf",37.50638353,0.153691029,0.456069644353332,0.593537584223448,0.659166100746787,0.991335147632985,1.00739054031779,1.1142582165718,1.12120974971325,1.10011708540018,1.05888472131441,0.98684090792325,0.913368446954904,0.817691860489943,0.679851340526149,0.548361632530354,0.392804902546991,0.286259739909612,0.240912997560557,0.367061435143672,1.19709705165225,5.76439467879435,2.60731692651565
"2380","HI",2022,69,"Y","S_Alt","2022.03.10.66.01","Mother",38.15545395,0.344579297,0.988357927079031,1.47939063349534,1.73746712071469,1.78067327364241,2.29986074624266,2.23032752119761,2.19110828366412,2.45116654235455,2.56174973438136,2.49730808304528,2.44461569644613,2.18056061171604,1.87160392794397,1.43780473304522,1.10280800485633,0.674475463073518,0.440694972419922,0.359859743308163,1.55699767272667,13.1475794988069,32.7685655351161
"2381","HI",2022,69,"Y","S_Alt","2022.03.10.66.02","Calf",37.97472957,0.158734497,0.42273394326735,0.650629666929286,0.790182322178628,1.06143500167333,1.05465031676283,1.15667086941439,1.18874941309993,1.22870966758269,1.18831639893238,1.1555835797911,1.04299334932612,0.903474550980449,0.715735068890076,0.560788788194872,0.433609373026443,0.334020813599157,0.264033657413247,0.362111027896953,1.2505185932549,6.02789959700498,3.26363353965643
"2382","HI",2022,69,"Y","S_Alt","2022.03.10.67.01","Mother",42.59584988,0.281298241,0.876162444027841,1.39017936286843,1.53938497161687,1.71875162542976,2.17175866422329,2.1466802586212,2.22359683893719,2.34011322310124,2.3494483963049,2.3266141887677,2.22795187267676,2.02276697976752,1.70429781123296,1.27609273934213,0.925535076924734,0.631413589558694,0.432868265122081,0.336774059384243,1.42029934035432,11.9821376451441,25.9860409533035
"2383","HI",2022,69,"Y","S_Alt","2022.03.10.67.02","Calf",42.30291969,0.12390451,0.408033015168007,0.580654505287958,0.72465241188751,0.899769995706021,0.934214305150379,1.03062261036361,1.05340077818747,1.03802050103625,1.0458100335554,0.996807186131223,0.903148126579487,0.778778373232603,0.627104702932999,0.509682339626002,0.402151276821011,0.302388725304205,0.233465452036827,0.353818842615288,1.09578838545608,5.2415225357588,2.18434250192385
"2384","HI",2022,69,"Y","S_Alt","2022.03.10.68.01","Mother",37.91844635,0.306523729,0.97397669497809,1.46311035279556,1.56763703659598,1.55207561800163,2.04167996459332,1.97009273015616,2.06965124566672,2.13974623759764,2.12164769722478,2.07963674596627,1.96205649074279,1.6030582780676,1.32665452657748,1.11600066086275,0.830226175592446,0.555783890548237,0.409570694895065,0.373428845722198,1.79818476878877,11.6229035730884,20.4411177720163
"2385","HI",2022,69,"Y","S_Alt","2022.03.10.68.02","Calf",38.76937746,0.15225071,0.50658405495988,0.682787217473908,0.784153424459575,1.02800002917971,1.04428154433115,1.07932868592074,1.12884325176097,1.13718732664104,1.13810873858838,1.01449444659173,0.903901578149563,0.793289237405026,0.68738552060671,0.572842536757498,0.423115105998896,0.348153498989353,0.264553777247224,0.282350786471327,1.06340884064496,5.902665244543,2.86223359924165
"2386","HI",2022,69,"Y","S_Alt","2022.03.10.69.01","Mother",41.86959863,0.309456106,0.950255661600746,1.52567413976354,1.77858109398696,1.8102426421649,2.23878141465137,2.19524885008737,2.17707849135516,2.26993082575744,2.2775312060368,2.20046135895809,2.06301636676629,1.84917844918759,1.50354778274479,1.27729871749883,0.97865747082367,0.640267377092754,0.416102089292823,0.349496282088556,1.70466846088416,12.9568029518227,27.2174895962302
"2387","HI",2022,69,"Y","S_Alt","2022.03.10.69.02","Calf",41.67500986,0.145730206,0.524976927991951,0.705027747839237,0.780024800862409,1.00578264398043,1.00332703559561,1.09971944819117,1.12662961718945,1.13485803943893,1.11107830591592,1.02281936486882,0.928727134994905,0.827130645262976,0.727939145324908,0.57765063805291,0.444893449707631,0.330538974904939,0.237230556900645,0.358683203177499,1.12811570094147,6.07330777194983,2.9606583986075
"2388","HI",2022,69,"Y","S_Alt","2022.03.10.70.01","Mother",42.01412975,0.313564201,1.08257141863612,1.58446135412396,1.76138499379632,1.83030379915282,2.38887350289056,2.44066964240843,2.45931528475809,2.58764587365218,2.59784264797012,2.52158563385235,2.31215048169492,2.06535722039623,1.76030699186936,1.41679741179678,1.06208826037865,0.7079001786197,0.442855419557628,0.384545359016643,1.65225294560199,13.1741270257691,33.9194624157882
"2389","HI",2022,69,"Y","S_Alt","2022.03.10.70.02","Calf",41.35745739,0.153406342,0.540252746331026,0.739751024424813,0.90557001587486,1.15396465629157,1.17684622541226,1.24585176965421,1.27421939359651,1.28930070530373,1.28402501240657,1.17022420503231,1.04697512815827,0.904599670218945,0.739264800631052,0.55531648873233,0.414152013992258,0.330126942016501,0.304580583845997,0.576882059663562,1.25621201354102,6.34449625262077,3.855546579437
"2390","HI",2022,69,"Y","S_Alt","2022.03.10.71.01","Mother",37.26583029,0.317752112,0.763880636175409,1.23712230155995,1.41368934818601,1.49581091195037,2.06940745294771,2.04793480861708,2.05064193143287,2.14571793134999,2.09692260301428,2.0281782227053,1.814849846911,1.57235905464203,1.41240204297526,1.17769827304841,0.858161838102696,0.566854787651589,0.371722158377418,0.340116144648989,1.55545163263144,11.8412962800811,20.1315519431096
